Customer_ID,Age,Gender,City,Unique_Categories,Total_Spend,Avg_Order_Value,Total_Quantity,Total_Discount,Total_Orders,Avg_Session_Time,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Returning_Customer,Recency_Days,Cluster,Segment_At Risk Customers,Segment_Low Value Customers,Segment_Regular Customers,Segment_VIP Customers
240,25,0,374,1,772.72,772.72,4,0.0,1,15.0,7.0,5.0,1.0,0,76,2,1,0,0,0
241,33,0,257,1,458.12,458.12,1,0.0,1,9.0,13.0,9.0,5.0,1,202,1,0,0,1,0
242,41,0,374,1,99.82,99.82,1,0.0,1,22.0,8.0,4.0,4.0,0,33,1,0,0,1,0
243,45,0,349,1,21.76,21.76,1,0.0,1,8.0,9.0,9.0,4.0,0,415,1,0,0,1,0
244,20,0,1284,1,873.32,873.32,3,21.9,1,27.0,9.0,7.0,5.0,0,61,3,0,1,0,0
245,30,0,735,1,1106.75,1106.75,5,0.0,1,20.0,6.0,3.0,5.0,0,178,2,1,0,0,0
246,29,0,317,1,225.7,225.7,1,0.0,1,5.0,7.0,7.0,5.0,1,58,1,0,0,1,0
247,27,0,378,1,324.57,324.57,1,21.9,1,29.0,12.0,6.0,5.0,0,386,1,0,0,1,0
248,56,0,374,1,142.5,142.5,2,13.24,1,15.0,9.0,2.0,4.0,1,385,1,0,0,1,0
249,39,0,374,1,37.12,37.12,1,0.0,1,12.0,4.0,3.0,4.0,1,113,1,0,0,1,0
250,19,0,600,1,555.28,555.28,1,0.0,1,7.0,8.0,8.0,3.0,0,207,1,0,0,1,0
251,46,0,1284,1,1317.65,1317.65,5,0.0,1,14.0,9.0,4.0,5.0,1,169,2,1,0,0,0
252,60,0,349,1,192.69,192.69,3,0.0,1,22.0,8.0,6.0,5.0,0,366,1,0,0,1,0
253,47,0,374,1,966.87,966.87,3,0.0,1,16.0,6.0,10.0,4.0,0,315,1,0,0,1,0
254,18,0,600,1,30.53,30.53,1,2.64,1,17.0,12.0,5.0,2.0,1,180,1,0,0,1,0
255,29,0,317,1,1346.3,1346.3,5,0.0,1,13.0,11.0,10.0,3.0,0,4,2,1,0,0,0
256,50,0,735,1,203.37,203.37,4,13.67,1,25.0,7.0,3.0,5.0,0,140,2,1,0,0,0
257,26,0,735,1,45.38,45.38,2,2.18,1,15.0,9.0,10.0,3.0,0,234,1,0,0,1,0
258,40,0,317,1,219.57,219.57,1,0.0,1,8.0,9.0,3.0,5.0,0,342,1,0,0,1,0
259,44,0,349,1,45.4,45.4,1,0.0,1,9.0,5.0,7.0,5.0,1,174,1,0,0,1,0
260,23,0,600,1,213.2,213.2,5,0.0,1,13.0,4.0,9.0,5.0,0,64,2,1,0,0,0
261,34,0,1284,1,394.52,394.52,4,0.0,1,11.0,7.0,14.0,1.0,0,77,3,0,1,0,0
262,18,0,1284,1,965.67,965.67,1,21.9,1,23.0,3.0,18.0,5.0,1,97,3,0,1,0,0
263,22,0,374,1,122.17,122.17,1,0.0,1,17.0,7.0,3.0,5.0,1,348,1,0,0,1,0
264,31,0,735,1,1069.82,1069.82,1,0.0,1,13.0,11.0,15.0,2.0,0,85,1,0,0,1,0
265,20,0,349,1,133.05,133.05,3,0.0,1,8.0,10.0,7.0,4.0,1,291,2,1,0,0,0
266,54,0,257,1,72.26,72.26,1,0.0,1,11.0,9.0,4.0,5.0,0,246,1,0,0,1,0
267,18,0,349,1,576.91,576.91,4,11.25,1,10.0,7.0,12.0,5.0,1,107,2,1,0,0,0
268,29,0,735,1,955.44,955.44,3,0.0,1,20.0,9.0,8.0,3.0,1,118,2,1,0,0,0
269,36,0,349,1,68.48,68.48,1,11.58,1,2.0,10.0,6.0,2.0,0,259,1,0,0,1,0
270,52,0,735,1,135.01,135.01,5,8.34,1,8.0,11.0,6.0,4.0,1,226,2,1,0,0,0
271,18,0,1284,1,63.62,63.62,2,10.46,1,5.0,4.0,13.0,5.0,0,186,3,0,1,0,0
272,48,0,1284,1,79.71,79.71,1,18.79,1,8.0,11.0,8.0,5.0,1,219,3,0,1,0,0
273,35,0,735,1,431.26,431.26,3,21.9,1,17.0,8.0,8.0,3.0,1,389,2,1,0,0,0
274,23,0,317,1,221.34,221.34,2,0.0,1,17.0,6.0,10.0,4.0,0,324,1,0,0,1,0
275,40,0,1284,1,1025.35,1025.35,4,21.9,1,16.0,5.0,4.0,5.0,0,335,3,0,1,0,0
276,37,0,1284,1,228.28,228.28,2,0.0,1,5.0,10.0,9.0,5.0,1,418,3,0,1,0,0
277,27,0,210,1,363.12,363.12,2,0.0,1,14.0,5.0,7.0,5.0,1,277,1,0,0,1,0
278,35,0,1284,1,1148.11,1148.11,1,0.0,1,26.0,9.0,12.0,5.0,0,440,3,0,1,0,0
279,30,0,349,1,659.8,659.8,4,0.0,1,11.0,8.0,9.0,3.0,0,149,2,1,0,0,0
280,36,0,735,1,570.61,570.61,1,21.9,1,12.0,9.0,3.0,5.0,0,167,1,0,0,1,0
281,42,0,1284,1,1843.57,1843.57,1,0.0,1,9.0,7.0,4.0,1.0,1,333,3,0,1,0,0
282,54,0,257,1,188.47,188.47,1,0.0,1,13.0,7.0,9.0,5.0,1,149,1,0,0,1,0
283,20,0,1284,1,2300.52,2300.52,2,21.9,1,13.0,6.0,6.0,4.0,0,338,3,0,1,0,0
284,60,0,496,1,3585.16,3585.16,4,21.9,1,13.0,10.0,4.0,5.0,1,447,2,1,0,0,0
285,18,0,735,1,233.52,233.52,4,0.0,1,12.0,11.0,3.0,5.0,0,414,2,1,0,0,0
286,33,0,1284,1,160.47,160.47,3,0.0,1,2.0,12.0,5.0,2.0,0,88,3,0,1,0,0
287,42,0,1284,1,123.17,123.17,3,7.0,1,35.0,7.0,6.0,3.0,1,127,3,0,1,0,0
288,38,0,1284,1,267.36,267.36,4,0.0,1,27.0,7.0,5.0,4.0,0,420,3,0,1,0,0
289,27,0,1284,1,1484.76,1484.76,2,0.0,1,18.0,6.0,8.0,5.0,0,333,3,0,1,0,0
290,32,0,378,1,349.92,349.92,1,0.0,1,12.0,7.0,3.0,5.0,1,416,1,0,0,1,0
291,29,0,600,1,140.69,140.69,1,0.0,1,22.0,12.0,5.0,5.0,0,434,1,0,0,1,0
292,27,0,735,1,584.78,584.78,1,0.0,1,18.0,8.0,6.0,4.0,0,10,1,0,0,1,0
293,45,0,600,1,261.44,261.44,1,0.0,1,25.0,7.0,8.0,3.0,0,281,1,0,0,1,0
294,39,0,257,1,81.6,81.6,3,0.0,1,10.0,10.0,6.0,1.0,1,414,1,0,0,1,0
295,26,0,257,1,246.94,246.94,1,0.0,1,10.0,13.0,5.0,3.0,1,187,1,0,0,1,0
296,45,0,378,1,242.73,242.73,3,0.0,1,33.0,7.0,4.0,5.0,1,329,1,0,0,1,0
297,38,0,317,1,1436.44,1436.44,2,0.0,1,23.0,17.0,7.0,5.0,0,308,1,0,0,1,0
298,44,0,735,1,51.25,51.25,1,3.94,1,20.0,4.0,6.0,4.0,1,108,1,0,0,1,0
299,42,0,735,1,501.65,501.65,1,21.9,1,6.0,7.0,5.0,5.0,1,202,1,0,0,1,0
300,25,0,496,1,1176.7,1176.7,5,0.0,1,8.0,10.0,5.0,4.0,0,341,2,1,0,0,0
301,28,0,374,1,151.13,151.13,1,0.0,1,4.0,7.0,3.0,4.0,1,174,1,0,0,1,0
302,43,0,600,1,228.88,228.88,1,0.0,1,5.0,6.0,6.0,4.0,1,383,1,0,0,1,0
303,42,0,600,1,6359.05,6359.05,5,0.0,1,11.0,8.0,4.0,4.0,1,80,0,0,0,0,1
304,34,0,210,1,1623.31,1623.31,5,21.9,1,9.0,9.0,5.0,5.0,1,158,2,1,0,0,0
305,36,0,349,1,332.34,332.34,1,0.0,1,13.0,5.0,6.0,4.0,1,155,1,0,0,1,0
306,50,0,600,1,1406.24,1406.24,1,0.0,1,15.0,8.0,4.0,3.0,1,208,1,0,0,1,0
307,27,0,378,1,76.77,76.77,1,0.0,1,7.0,7.0,2.0,5.0,1,326,1,0,0,1,0
308,41,0,735,1,63.0,63.0,1,0.0,1,16.0,11.0,12.0,5.0,1,49,1,0,0,1,0
309,32,0,1284,1,234.0,234.0,4,0.0,1,14.0,9.0,3.0,5.0,1,208,3,0,1,0,0
310,32,0,735,1,352.48,352.48,4,0.0,1,8.0,5.0,6.0,3.0,0,37,2,1,0,0,0
311,48,0,600,1,1351.23,1351.23,4,21.9,1,22.0,10.0,7.0,3.0,0,242,2,1,0,0,0
312,44,0,1284,1,424.15,424.15,1,21.9,1,12.0,10.0,9.0,2.0,1,353,3,0,1,0,0
313,44,0,349,1,143.4,143.4,4,0.0,1,5.0,7.0,2.0,2.0,0,402,2,1,0,0,0
314,50,0,735,1,471.06,471.06,3,0.0,1,5.0,8.0,5.0,5.0,1,401,2,1,0,0,0
315,35,0,496,1,15454.37,15454.37,4,21.9,1,20.0,7.0,11.0,2.0,1,113,0,0,0,0,1
316,43,0,1284,1,3802.5,3802.5,1,0.0,1,14.0,7.0,14.0,4.0,1,230,3,0,1,0,0
317,31,0,1284,1,318.6,318.6,1,0.0,1,12.0,8.0,5.0,5.0,0,269,3,0,1,0,0
318,38,0,317,1,81.44,81.44,2,0.0,1,12.0,7.0,7.0,5.0,1,234,1,0,0,1,0
319,33,0,496,1,72.16,72.16,1,0.0,1,7.0,14.0,4.0,3.0,1,240,1,0,0,1,0
320,36,0,257,1,1077.56,1077.56,1,0.0,1,12.0,16.0,6.0,4.0,0,211,1,0,0,1,0
321,42,0,210,1,460.4,460.4,5,0.0,1,7.0,10.0,9.0,3.0,0,8,2,1,0,0,0
322,25,0,735,1,5528.61,5528.61,3,21.9,1,13.0,16.0,4.0,3.0,1,77,0,0,0,0,1
323,60,0,735,1,49.39,49.39,1,0.0,1,14.0,12.0,6.0,4.0,1,423,1,0,0,1,0
324,22,0,317,1,314.4,314.4,2,0.0,1,6.0,8.0,8.0,4.0,1,106,1,0,0,1,0
325,20,0,210,1,458.52,458.52,2,0.0,1,8.0,6.0,7.0,1.0,1,116,1,0,0,1,0
326,48,0,374,1,129.39,129.39,1,0.0,1,17.0,11.0,2.0,4.0,1,120,1,0,0,1,0
327,44,0,349,1,33.42,33.42,2,0.0,1,21.0,9.0,7.0,3.0,0,400,1,0,0,1,0
328,42,0,349,1,394.76,394.76,1,0.0,1,21.0,13.0,3.0,5.0,1,419,1,0,0,1,0
329,42,0,735,1,644.84,644.84,4,0.0,1,12.0,5.0,2.0,4.0,1,244,2,1,0,0,0
330,34,0,496,1,4554.45,4554.45,3,0.0,1,24.0,10.0,3.0,5.0,0,78,2,1,0,0,0
331,24,0,349,1,126.5,126.5,2,0.0,1,8.0,12.0,4.0,3.0,0,277,1,0,0,1,0
332,35,0,374,1,428.3,428.3,2,0.0,1,4.0,4.0,3.0,5.0,0,41,1,0,0,1,0
333,26,0,1284,1,457.5,457.5,5,0.0,1,9.0,9.0,6.0,4.0,1,9,2,1,0,0,0
334,46,0,735,1,1030.8,1030.8,5,0.0,1,9.0,9.0,15.0,3.0,0,395,2,1,0,0,0
335,33,0,1284,1,49.39,49.39,1,0.0,1,8.0,13.0,5.0,5.0,0,323,3,0,1,0,0
336,25,0,1284,1,76.27,76.27,1,5.79,1,19.0,12.0,7.0,5.0,0,352,3,0,1,0,0
337,31,0,317,1,1025.43,1025.43,3,0.0,1,13.0,6.0,9.0,5.0,0,353,1,0,0,1,0
338,39,0,1284,1,1779.8,1779.8,5,0.0,1,24.0,7.0,13.0,5.0,0,176,2,1,0,0,0
339,28,0,1284,1,392.76,392.76,2,0.0,1,9.0,10.0,6.0,3.0,0,221,3,0,1,0,0
340,25,0,735,1,352.49,352.49,1,0.0,1,11.0,7.0,3.0,4.0,0,379,1,0,0,1,0
341,37,0,496,1,1926.15,1926.15,3,21.9,1,17.0,14.0,12.0,4.0,1,234,2,1,0,0,0
342,37,0,496,1,255.96,255.96,1,0.0,1,21.0,9.0,5.0,2.0,1,357,1,0,0,1,0
343,28,0,1284,1,1111.6,1111.6,2,0.0,1,31.0,12.0,11.0,5.0,1,308,3,0,1,0,0
344,29,0,1284,1,2615.8,2615.8,5,0.0,1,11.0,6.0,8.0,4.0,1,214,2,1,0,0,0
345,37,0,1284,1,510.55,510.55,5,0.0,1,2.0,9.0,9.0,5.0,0,323,2,1,0,0,0
346,18,0,600,1,248.3,248.3,1,0.0,1,1.0,4.0,10.0,4.0,0,3,1,0,0,1,0
347,18,0,735,1,1689.37,1689.37,2,21.9,1,39.0,12.0,8.0,4.0,1,412,1,0,0,1,0
348,26,0,257,1,1265.69,1265.69,1,0.0,1,11.0,7.0,5.0,2.0,1,224,1,0,0,1,0
349,32,0,600,1,1230.85,1230.85,5,0.0,1,31.0,13.0,9.0,3.0,1,37,2,1,0,0,0
350,38,0,1284,1,134.15,134.15,1,0.0,1,14.0,6.0,3.0,5.0,1,9,3,0,1,0,0
351,52,0,378,1,483.58,483.58,1,21.9,1,26.0,9.0,10.0,5.0,1,12,1,0,0,1,0
352,45,0,735,1,769.68,769.68,4,14.08,1,21.0,6.0,15.0,4.0,0,169,2,1,0,0,0
353,33,0,374,1,281.58,281.58,1,0.0,1,6.0,11.0,3.0,5.0,1,400,1,0,0,1,0
354,34,0,735,1,824.9,824.9,2,0.0,1,30.0,10.0,2.0,4.0,1,425,1,0,0,1,0
355,22,0,496,1,151.26,151.26,2,0.0,1,7.0,9.0,9.0,5.0,1,117,1,0,0,1,0
356,34,0,378,1,398.92,398.92,1,0.0,1,22.0,14.0,6.0,3.0,1,174,1,0,0,1,0
357,31,0,257,1,645.31,645.31,3,21.9,1,19.0,13.0,2.0,4.0,0,22,2,1,0,0,0
358,38,0,735,1,283.77,283.77,3,0.0,1,24.0,13.0,2.0,4.0,1,443,2,1,0,0,0
359,25,0,735,1,140.24,140.24,2,0.0,1,13.0,7.0,8.0,4.0,1,403,1,0,0,1,0
360,41,0,600,1,538.93,538.93,5,5.92,1,22.0,11.0,7.0,3.0,1,65,2,1,0,0,0
361,53,0,257,1,182.33,182.33,1,0.0,1,7.0,9.0,2.0,4.0,1,16,1,0,0,1,0
362,33,0,317,1,109.9,109.9,2,0.0,1,12.0,10.0,12.0,4.0,1,329,1,0,0,1,0
363,39,0,1284,1,40.18,40.18,1,0.0,1,21.0,6.0,9.0,2.0,0,365,3,0,1,0,0
364,43,0,1284,1,168.42,168.42,1,21.9,1,25.0,6.0,5.0,5.0,1,242,3,0,1,0,0
365,30,0,600,1,14485.45,14485.45,5,0.0,1,7.0,5.0,4.0,5.0,1,202,0,0,0,0,1
366,37,0,1284,1,548.52,548.52,3,0.0,1,21.0,7.0,5.0,5.0,0,204,3,0,1,0,0
367,35,0,735,1,122.51,122.51,1,19.47,1,20.0,8.0,4.0,4.0,0,341,1,0,0,1,0
368,36,0,1284,1,561.32,561.32,4,0.0,1,19.0,7.0,17.0,2.0,0,8,3,0,1,0,0
369,25,0,374,1,62.46,62.46,1,13.41,1,11.0,15.0,5.0,4.0,1,245,1,0,0,1,0
370,35,0,257,1,37.56,37.56,1,14.38,1,1.0,8.0,7.0,3.0,0,420,1,0,0,1,0
371,40,0,210,1,29.66,29.66,1,0.0,1,20.0,8.0,3.0,5.0,0,366,1,0,0,1,0
372,52,0,735,1,522.49,522.49,1,0.0,1,25.0,9.0,5.0,1.0,0,256,1,0,0,1,0
373,46,0,496,1,431.85,431.85,1,0.0,1,27.0,11.0,6.0,4.0,1,449,1,0,0,1,0
374,60,0,317,1,32.18,32.18,1,0.0,1,5.0,14.0,6.0,2.0,0,251,1,0,0,1,0
375,25,0,1284,1,1624.74,1624.74,3,0.0,1,3.0,7.0,1.0,1.0,1,315,3,0,1,0,0
376,45,0,374,1,801.16,801.16,1,0.0,1,10.0,12.0,5.0,5.0,1,49,1,0,0,1,0
377,37,0,600,1,1199.05,1199.05,5,0.0,1,18.0,8.0,10.0,5.0,1,49,2,1,0,0,0
378,61,0,1284,1,70.96,70.96,1,3.75,1,20.0,7.0,2.0,4.0,1,218,3,0,1,0,0
379,25,0,600,1,941.45,941.45,5,0.0,1,10.0,11.0,18.0,3.0,0,304,2,1,0,0,0
380,24,0,1284,1,796.68,796.68,2,0.0,1,12.0,7.0,7.0,5.0,0,234,3,0,1,0,0
381,27,0,374,1,746.84,746.84,4,0.0,1,12.0,6.0,7.0,5.0,1,94,2,1,0,0,0
382,18,0,735,1,339.09,339.09,3,0.0,1,6.0,10.0,2.0,5.0,0,76,2,1,0,0,0
383,28,0,735,1,103.2,103.2,4,5.68,1,17.0,10.0,7.0,4.0,1,49,2,1,0,0,0
384,25,0,1284,1,1020.35,1020.35,5,0.0,1,35.0,9.0,6.0,2.0,1,166,2,1,0,0,0
385,36,0,317,1,297.36,297.36,4,0.0,1,16.0,13.0,2.0,2.0,1,112,2,1,0,0,0
386,39,0,600,1,1566.03,1566.03,2,21.9,1,22.0,9.0,11.0,5.0,1,83,1,0,0,1,0
387,57,0,496,1,1000.16,1000.16,4,0.0,1,9.0,15.0,4.0,5.0,1,201,2,1,0,0,0
388,46,0,496,1,706.88,706.88,4,0.0,1,10.0,12.0,5.0,4.0,1,371,2,1,0,0,0
389,28,0,600,1,469.83,469.83,1,0.0,1,13.0,11.0,11.0,4.0,1,353,1,0,0,1,0
390,24,0,1284,1,33.29,33.29,1,0.0,1,10.0,5.0,3.0,5.0,1,299,3,0,1,0,0
391,40,0,378,1,1374.36,1374.36,1,21.9,1,7.0,7.0,3.0,5.0,1,339,1,0,0,1,0
392,19,0,1284,1,16.4,16.4,1,1.41,1,17.0,11.0,6.0,5.0,1,421,3,0,1,0,0
393,56,0,1284,1,1371.42,1371.42,3,0.0,1,7.0,8.0,6.0,4.0,1,154,3,0,1,0,0
394,49,0,378,1,135.71,135.71,1,0.0,1,8.0,12.0,8.0,3.0,0,74,1,0,0,1,0
395,29,0,1284,1,123.69,123.69,1,0.0,1,21.0,12.0,15.0,3.0,0,173,3,0,1,0,0
396,18,0,735,1,1024.26,1024.26,1,21.9,1,20.0,10.0,12.0,5.0,1,419,1,0,0,1,0
397,51,0,600,1,656.9,656.9,1,0.0,1,1.0,7.0,9.0,5.0,0,68,1,0,0,1,0
398,33,0,600,1,718.68,718.68,1,0.0,1,10.0,7.0,8.0,2.0,1,290,1,0,0,1,0
399,49,0,378,1,356.38,356.38,2,0.0,1,16.0,9.0,4.0,3.0,1,421,1,0,0,1,0
400,18,0,374,1,118.11,118.11,1,0.0,1,45.0,7.0,2.0,5.0,1,425,1,0,0,1,0
401,27,0,374,1,1040.1,1040.1,2,0.0,1,2.0,10.0,23.0,4.0,1,151,1,0,0,1,0
402,35,0,378,1,361.3,361.3,1,0.0,1,9.0,8.0,4.0,4.0,0,206,1,0,0,1,0
403,35,0,735,1,1401.8,1401.8,5,0.0,1,20.0,5.0,4.0,4.0,0,193,2,1,0,0,0
404,29,0,735,1,734.19,734.19,1,21.9,1,8.0,9.0,3.0,5.0,0,14,1,0,0,1,0
405,42,0,600,1,167.22,167.22,2,0.0,1,9.0,6.0,8.0,5.0,0,179,1,0,0,1,0
406,22,0,735,1,145.64,145.64,1,0.0,1,4.0,8.0,5.0,4.0,1,370,1,0,0,1,0
407,33,0,210,1,470.04,470.04,2,0.0,1,11.0,13.0,12.0,4.0,1,421,1,0,0,1,0
408,36,0,349,1,140.95,140.95,1,0.0,1,8.0,6.0,13.0,2.0,1,190,1,0,0,1,0
409,41,0,1284,1,149.14,149.14,1,21.9,1,12.0,12.0,5.0,5.0,1,409,3,0,1,0,0
410,43,0,1284,1,303.01,303.01,3,21.9,1,10.0,16.0,11.0,5.0,1,15,3,0,1,0,0
411,21,0,1284,1,192.69,192.69,1,21.9,1,13.0,10.0,6.0,4.0,0,355,3,0,1,0,0
412,18,0,1284,1,1456.73,1456.73,1,0.0,1,13.0,8.0,3.0,3.0,1,415,3,0,1,0,0
413,50,0,1284,1,130.98,130.98,3,10.89,1,21.0,7.0,3.0,2.0,0,146,3,0,1,0,0
414,38,0,496,1,527.38,527.38,4,16.14,1,13.0,15.0,7.0,4.0,0,416,2,1,0,0,0
415,26,0,317,1,2579.98,2579.98,3,21.9,1,8.0,11.0,4.0,2.0,1,105,2,1,0,0,0
416,53,0,378,1,66.02,66.02,1,0.0,1,23.0,11.0,7.0,5.0,1,9,1,0,0,1,0
417,36,0,1284,1,440.2,440.2,1,0.0,1,7.0,7.0,8.0,5.0,1,330,3,0,1,0,0
418,49,0,735,1,401.48,401.48,3,21.9,1,21.0,7.0,5.0,4.0,0,244,2,1,0,0,0
419,35,0,600,1,28.4,28.4,1,2.2,1,7.0,6.0,4.0,5.0,0,389,1,0,0,1,0
420,59,0,349,1,23.26,23.26,1,0.0,1,45.0,8.0,5.0,4.0,0,159,1,0,0,1,0
421,56,0,349,1,472.17,472.17,3,0.0,1,9.0,13.0,11.0,5.0,1,324,2,1,0,0,0
422,32,0,317,1,2130.66,2130.66,1,21.9,1,24.0,11.0,3.0,1.0,1,154,1,0,0,1,0
423,46,0,600,1,142.84,142.84,2,0.0,1,5.0,4.0,3.0,2.0,1,146,1,0,0,1,0
424,42,0,374,1,103.29,103.29,3,5.01,1,52.0,7.0,4.0,4.0,1,430,1,0,0,1,0
425,51,0,1284,1,225.54,225.54,1,15.58,1,10.0,15.0,11.0,4.0,1,133,3,0,1,0,0
426,23,0,496,1,6363.98,6363.98,4,21.9,1,7.0,9.0,11.0,1.0,0,409,0,0,0,0,1
427,43,0,1284,1,81.83,81.83,1,5.76,1,16.0,4.0,8.0,4.0,0,236,3,0,1,0,0
428,47,0,600,1,53.66,53.66,1,7.57,1,17.0,11.0,10.0,4.0,0,114,1,0,0,1,0
429,18,0,374,1,45.25,45.25,1,0.0,1,14.0,11.0,4.0,5.0,1,152,1,0,0,1,0
430,20,0,735,1,3569.16,3569.16,4,0.0,1,9.0,5.0,3.0,4.0,1,161,2,1,0,0,0
431,18,0,1284,1,1028.79,1028.79,1,0.0,1,10.0,6.0,6.0,4.0,1,183,3,0,1,0,0
432,31,0,1284,1,4180.2,4180.2,5,0.0,1,8.0,10.0,8.0,5.0,0,289,2,1,0,0,0
433,43,0,1284,1,550.06,550.06,2,0.0,1,16.0,12.0,12.0,5.0,1,317,3,0,1,0,0
434,53,0,1284,1,49.52,49.52,1,2.99,1,9.0,10.0,2.0,4.0,1,346,3,0,1,0,0
435,35,0,1284,1,467.49,467.49,2,14.37,1,23.0,9.0,6.0,4.0,0,108,3,0,1,0,0
436,54,0,1284,1,165.64,165.64,2,0.0,1,19.0,10.0,4.0,5.0,1,84,3,0,1,0,0
437,18,0,1284,1,1539.87,1539.87,5,21.9,1,18.0,12.0,1.0,3.0,1,290,2,1,0,0,0
438,18,0,210,1,1513.47,1513.47,1,0.0,1,8.0,9.0,6.0,2.0,1,328,1,0,0,1,0
439,34,0,735,1,475.64,475.64,4,0.0,1,6.0,12.0,8.0,4.0,1,315,2,1,0,0,0
440,39,0,1284,1,11.65,11.65,1,0.0,1,18.0,10.0,5.0,5.0,1,248,3,0,1,0,0
441,34,0,496,1,84.6,84.6,2,6.6,1,15.0,5.0,5.0,3.0,0,383,1,0,0,1,0
442,18,0,317,1,1271.38,1271.38,2,0.0,1,17.0,6.0,5.0,3.0,1,107,1,0,0,1,0
443,33,0,374,1,264.79,264.79,1,21.9,1,10.0,11.0,2.0,3.0,1,120,1,0,0,1,0
444,19,0,735,1,132.39,132.39,1,0.0,1,9.0,11.0,5.0,5.0,0,297,1,0,0,1,0
445,43,0,496,1,3623.48,3623.48,4,0.0,1,19.0,10.0,2.0,4.0,1,216,2,1,0,0,0
446,39,0,378,1,110.03,110.03,1,0.0,1,8.0,13.0,8.0,5.0,1,289,1,0,0,1,0
447,23,0,378,1,593.4,593.4,4,0.0,1,21.0,10.0,4.0,4.0,0,66,2,1,0,0,0
448,28,0,374,1,2134.26,2134.26,3,0.0,1,16.0,9.0,11.0,5.0,0,413,2,1,0,0,0
449,22,0,317,1,66.91,66.91,1,10.69,1,9.0,10.0,1.0,4.0,1,446,1,0,0,1,0
450,34,0,317,1,141.96,141.96,1,21.9,1,16.0,9.0,11.0,4.0,0,216,1,0,0,1,0
451,46,0,496,1,952.75,952.75,3,21.9,1,18.0,10.0,3.0,5.0,1,132,2,1,0,0,0
452,23,0,600,1,42.57,42.57,1,8.38,1,23.0,13.0,13.0,5.0,0,162,1,0,0,1,0
453,41,0,374,1,214.36,214.36,1,0.0,1,8.0,7.0,8.0,5.0,0,399,1,0,0,1,0
454,28,0,349,1,271.91,271.91,1,21.9,1,10.0,10.0,12.0,5.0,1,413,1,0,0,1,0
455,25,0,1284,1,507.24,507.24,3,21.9,1,25.0,7.0,5.0,4.0,0,175,3,0,1,0,0
456,33,0,210,1,122.34,122.34,1,0.0,1,16.0,8.0,9.0,4.0,1,341,1,0,0,1,0
457,22,0,1284,1,1331.82,1331.82,2,0.0,1,9.0,8.0,6.0,4.0,0,191,3,0,1,0,0
458,28,0,600,1,855.08,855.08,4,0.0,1,22.0,5.0,2.0,4.0,0,315,2,1,0,0,0
459,20,0,317,1,192.46,192.46,2,0.0,1,26.0,13.0,3.0,4.0,0,383,1,0,0,1,0
460,58,0,1284,1,108.3,108.3,3,0.0,1,14.0,7.0,13.0,4.0,1,272,3,0,1,0,0
461,35,0,600,1,410.1,410.1,2,0.0,1,22.0,6.0,5.0,5.0,1,415,1,0,0,1,0
462,26,0,1284,1,59.52,59.52,3,0.0,1,11.0,10.0,6.0,4.0,0,0,3,0,1,0,0
463,37,0,735,1,206.18,206.18,2,0.0,1,15.0,8.0,5.0,3.0,0,325,1,0,0,1,0
464,33,0,1284,1,1717.15,1717.15,5,0.0,1,16.0,9.0,4.0,1.0,1,261,2,1,0,0,0
465,32,0,735,1,163.89,163.89,1,0.0,1,7.0,9.0,4.0,5.0,0,305,1,0,0,1,0
466,42,0,735,1,215.07,215.07,2,21.9,1,9.0,11.0,5.0,5.0,1,370,1,0,0,1,0
467,44,0,210,1,159.43,159.43,5,3.22,1,16.0,10.0,5.0,4.0,1,226,2,1,0,0,0
468,28,0,210,1,88.01,88.01,1,9.61,1,33.0,5.0,11.0,5.0,0,24,1,0,0,1,0
469,28,0,1284,1,51.96,51.96,2,0.0,1,8.0,11.0,4.0,5.0,0,172,3,0,1,0,0
470,31,0,378,1,61.93,61.93,1,7.88,1,12.0,13.0,12.0,5.0,0,90,1,0,0,1,0
471,18,0,1284,1,17099.3,17099.3,5,21.9,1,20.0,5.0,4.0,4.0,1,296,0,0,0,0,1
472,18,0,1284,1,19.34,19.34,1,0.0,1,17.0,12.0,5.0,4.0,1,137,3,0,1,0,0
473,51,0,1284,1,76.66,76.66,1,0.0,1,9.0,9.0,4.0,2.0,1,37,3,0,1,0,0
474,54,0,210,1,235.12,235.12,1,0.0,1,34.0,13.0,6.0,5.0,1,116,1,0,0,1,0
475,32,0,257,1,1451.84,1451.84,1,21.9,1,15.0,6.0,5.0,5.0,1,180,1,0,0,1,0
476,41,0,1284,1,155.46,155.46,1,21.9,1,14.0,9.0,9.0,5.0,1,446,3,0,1,0,0
477,38,0,1284,1,410.32,410.32,1,0.0,1,15.0,9.0,5.0,4.0,1,109,3,0,1,0,0
478,71,0,1284,1,508.02,508.02,2,0.0,1,11.0,11.0,13.0,4.0,0,32,3,0,1,0,0
479,48,0,600,1,558.8,558.8,2,0.0,1,34.0,8.0,4.0,4.0,0,167,1,0,0,1,0
480,33,0,496,1,166.69,166.69,1,0.0,1,4.0,8.0,7.0,4.0,0,297,1,0,0,1,0
481,23,0,1284,1,86.96,86.96,1,0.0,1,11.0,7.0,8.0,4.0,1,111,3,0,1,0,0
482,18,0,378,1,911.25,911.25,1,0.0,1,7.0,11.0,10.0,2.0,0,397,1,0,0,1,0
